Ajuste Fecha;Dia Semana;Sabor 1;Sabor 2;Sabor 3;Sabor 4;Sabor 5;Sabor 6;Sabor 7;Sabor 8;Sabor 9;Sabor 10;Sabor 11;Sabor 12;Sabor 13;Sabor 14;Sabor 15;Sabor 16;Sabor 17;Sabor 18;Sabor 19;Sabor 20;Sabor 21;Sabor 22;Sabor 23;Sabor 24;Sabor 25;Sabor 26;Sabor 27;Sabor 28;Sabor 29;Sabor 30;Sabor 31;Sabor 32;Sabor 33;Sabor 34;Sabor 35;Sabor 36;Sabor 37;Sabor 38;Sabor 39;Sabor 40;Sabor 41;Sabor 42;Sabor 43;Sabor 44;Sabor 45;Sabor 46;Sabor 47;Sabor 48;Sabor 49;Sabor 50;Sabor 51;Sabor 52;Sabor 53;Sabor 54;Sabor 55;Sabor 56;Sabor 57;Sabor 58;Sabor 59;Sabor 60;Sabor 61;Sabor 62;Sabor 63;Sabor 64;Sabor 65;Sabor 66;Sabor 67;Sabor 68;Sabor 69;Sabor 70;Sabor 71;Sabor 72;Sabor 73;Sabor 74;Sabor 75;Sabor 76;Sabor 77;Sabor 78;Sabor 79;;Total Cantidad
7/9/19 0:00;Lunes;-22,63;-25,05;-28,17;-9,96;;;-22,04;-24,2;;-4,89;;-20,04;-28,77;-5,9;-29,43;-28,32;;-29,84;-32,12;-22,31;-20,32;-18,81;-29,52;-24,25;-16,58;-14,33;-6,24;-6,62;-11,99;;-23,57;-3;-2;-4,71;-21,34;;-5,33;-20;-59;-30;-45;;;-11,98;;-2;-1;-30,78;-10,25;-752,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/9/19 0:00;Martes;-20,81;-50,95;-46,08;-15,06;;;-41,65;-24,84;;-25,48;;-17,93;-40,36;-11,4;-29,07;-24,81;;-34,83;-33,72;-30;-33,31;-39,09;-39,59;-32,84;-21,5;-36,62;-31,99;-13,43;-18,72;-16,28;-24,06;-1;-4;-19,38;-15,31;-120;-16,54;-20;-55;-25;-41;;;-42,38;;-2;-2;-23,65;-21,67;-1.163,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/9/19 0:00;Miércoles;;-12,04;-5,51;-4,96;-10,2;;;;;-12,75;;-12,08;;-5,62;-11,75;-12,23;;;;-7,21;-5,63;-6,54;-9,53;-17,27;-19,02;-4,75;;-6,89;;-7,57;-12,46;-6;;-6,03;-5,6;;;;-29;-16;-39;;;-6,68;;;-1;-5,52;;-298,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/9/19 0:00;Jueves;;-6,56;-5,56;-5,01;;;-5,79;;;;;-6,14;-6,12;-11,75;-6,19;-9,32;;-17,3;-18,61;-15,2;-7,34;;-4,92;-11,92;-5,61;-24,29;-7,13;;;;-7,13;-4;-1;;-10,73;-30;;;-25;-1;-3;;;-5,97;;-1;-1;-11,96;;-276,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/9/19 0:00;Viernes;-10,98;-11,91;-11,62;;-5,1;;-5,6;-11,31;;-10,06;;;-10,75;;-17,87;-15,69;;-15,75;-17,31;-14,83;-11,28;-12,83;-10,13;-11,07;-6,25;-4,84;-5,44;;-6,58;-7,82;-6,48;-1;;-5,06;;-30;;;-36;-17;-57;;;-6,27;;;-1;-18,18;-10,98;-423,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/9/19 0:00;Sábado;-4,87;-18,52;-16,93;-29,75;-10,25;;-17,82;-5,44;;-9,51;;-12,6;-5,43;-5,69;-17,32;-4,81;;-18,21;-21,57;;-18,45;-6,1;-4,78;-10,64;-12,1;-14,47;-12,74;-14,67;-17,86;-7,18;-15,96;-3;-9;-10,51;-21,7;-30;;-40;-31;-12;-9;;;-5,8;;;;-5,75;;-511,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/9/19 0:00;Domingo;-18,27;-30,25;-18,14;-4,96;;;-17,63;-25,74;;-14,48;;-23,48;-34,34;-11,22;-22,76;-8,85;;-11,64;-28,82;-22,69;-4,96;-13,19;-23,64;-15,41;-12,36;-5,09;;-7,46;-12,97;;-26,78;;;;-10,25;;-5,48;;-23;-12;-12;;;-18,95;;-2;-1;-5,57;-5,52;-510,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/9/19 0:00;Lunes;-14,6;-30,89;-41,8;-14,85;;;-23,59;-35,97;;-22,38;;-22,93;-33,1;-11,44;-36,61;-31,98;;-38,9;-54,98;-27,56;-57,78;-47,5;-28,59;-33,75;-22,99;-36,76;-31,52;-12,92;-17,2;-8,48;-37,74;;;-26,04;-10,26;;-5,39;;-63;-29;-52;;;-38,75;;-1;-1;-30,83;-25,79;-1.059,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/9/19 0:00;Martes;-23,74;-29,03;-26,95;-14,88;;;-27,84;-36,99;;-23,87;;-30,16;-33,13;-12,05;-21,73;-17,3;;-26,95;-57,96;-13,67;-30,56;-25;-27,47;-40,67;-21,35;-30,85;-11,99;-13,53;-14,23;-8,36;-26,9;;-1;-11,48;-16,18;-30;-11,14;;-16;-45;-53;;;-32,55;;-1;-5;-30,54;-9,97;-910,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/9/19 0:00;Miércoles;-14,71;-45;-46,95;-9,91;;;-11,74;-17,82;;-19;;;-16,38;-5,52;-11,24;-23,77;;-28,24;-25,44;-21,84;-25,97;-26,1;-13,29;-19,67;-12,35;-11,71;-12,84;;-14,34;;-21,22;-3;-4;;-15,19;;-5,3;;-16;-3;-19;;;-31,16;;-1;-2;-26,85;-11,29;-592,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/9/19 0:00;Jueves;-21,59;-12,49;;-15,02;-10,24;;-18,92;-5,86;;-9,66;;;-15,74;-5,79;-11,58;-4,26;;-11,95;-30,41;-6,47;-5,92;-6,67;-12,28;-13,11;-6,27;-10,76;;;;-8,19;-13,12;-5;-8;;;-59;;-20;-9;-2;-14;;;;;;-1;-7,11;-6,52;-387,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/9/19 0:00;Viernes;-5,28;-24,42;-13,53;-5,1;;;-6,59;-6,14;;-4,55;;-15,95;-11,26;-11,14;-4,92;-9,44;;-6,63;-24,95;-14,51;-17,09;-19,29;-12,85;-11,57;-5,72;-12,31;-6,48;-6,9;-7,61;;-15,21;;;-4,15;-15,48;;;;-33;-3;-12;;;-19,89;;;;-13,44;-10,69;-391,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/9/19 0:00;Sábado;-9,69;-6,44;-20,02;-10,05;-5,12;;-7,37;-11,42;;-4,91;;-7,81;-11,62;-5,95;-32,35;-11,62;;-5,22;-13,44;-7,17;-11,67;-6,03;-4,93;-11,71;-13,7;-17;-18,19;-7,38;-6,8;-8,19;-10,66;-10;-7;-4,95;-5,14;-30;-11,67;;-26;-28;-30;;;-12,31;;;-1;-15,36;;-467,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/9/19 0:00;Domingo;-5,72;-23,85;-19,73;-5,1;-5,12;;-24,24;-23,61;;-18,49;;-23,95;-27,97;-5,29;-15,81;-22,66;;-36,95;-37,54;-15,09;-28,82;-19,59;-17,36;-24,63;-13,26;-18,88;-6,87;-6,68;-13,84;-16,54;-24,62;;;;-5,22;-30;-5,75;;-18;-13;-18;;;-6,59;;;-2;-34,83;-15,56;-651,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/9/19 0:00;Lunes;-25,7;-37,73;-52,39;-10,2;-10,24;;-31,29;-35,86;;-23,93;;-8,41;-32,92;-11,04;-38,26;-28,95;;-29,96;-58,39;-28,22;-31,9;-27,11;-29,38;-31,56;-34,92;-31,09;-30,56;-13,76;-21,12;-7,63;-33,32;;;-20,62;-20,89;;-10,89;;-24;-12;-36;;;-31,17;;-1;;-15;-16,4;-943,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/9/19 0:00;Martes;-23,47;-42,29;-39,18;-10,05;;;-29,44;-29,84;;-19,5;;-29,9;-31,36;-13,8;-19,6;-16,67;;-29,65;-60,72;-13,97;-24,33;-25,93;-36,17;-31,23;-19,68;-38,43;-18,79;-7,51;-20,45;-8,01;-36,32;;;-10,1;-25,36;-60;-5,52;;-63;-30;-75;;;-31,28;;;-3;-43,55;-15,73;-1.038,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/9/19 0:00;Miércoles;-17,01;-11,34;-32,27;-10,04;;;-29,11;-5,79;;-26,72;;-21,21;-10,33;-11,42;-15,44;-24,52;;-31,47;-11,34;-6,46;-23,1;-19,24;-17,11;-17,83;-14,09;-9,9;;-13,09;;;-19,31;-5;-4;-10,22;-5,15;-30;;;-38;-12;-49;;;-12,47;;-1;-2;-18,48;;-585,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/9/19 0:00;Jueves;-5,2;-6,62;-12,52;-20,19;-5,08;;-4,79;-6,66;;;;-16,32;-5,14;;-15,01;-5,28;;;-11,77;-7,81;;-13,04;-11,5;-17,92;;-4,5;-6,25;-6,99;-7,35;;-7,48;;;-15,5;-5,83;;;-20;-12;;;;;-5,59;;-1;;;-5,17;-262,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/9/19 0:00;Viernes;-10,94;-37,77;-11,67;-20,1;-20,36;;-18,34;-19,47;;-9,12;;-15,4;-22,54;-13,37;-15,01;-5,69;;-19,87;-23,56;-14,28;-10,85;-14,37;-16,67;-11,69;-12,32;-9,71;-11,5;;-6,54;-8,02;-7,04;;;-5,88;-10,44;-30;-5,58;;-24;-12;-36;;;-18,58;;;;-12,47;-11,28;-552,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/9/19 0:00;Sábado;-5,77;-10,84;-16,59;-20,07;-5,12;;-19,58;-12,57;;-15,26;;-7,59;-21,47;-12,98;-15,34;-18,39;;-17,44;-24,01;;-11,26;-13,29;-21,09;-30,25;-13,7;-19,94;-24,24;-6,92;;;-19,89;;;-4,5;-11,12;;;-20;-22;;-12;;;-30,49;;-1;-1;-12,36;;-498,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/9/19 0:00;Domingo;-27,57;-36,81;-27,53;;-10,2;;-19,28;-18,81;;-20,04;;-15,24;-36,45;-6,25;-14,86;-24,75;;-25,42;-41,42;-13,11;-33,76;-21,15;-20,93;-23,18;-17,94;-25,68;-6,21;-7,27;-13,38;-8,33;-26,7;;;-15,52;-15,86;-60;-5,33;;-14;-12;;;;-23,33;;-3;-2;-25,05;-15,55;-733,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/9/19 0:00;Lunes;-22,51;-44,62;-36,25;-20,06;;;-26,28;-25,73;;-23,25;;-14,85;-36,57;-12,89;-29,88;-26,89;;-24,42;-45,79;-22,4;-27,52;-28,19;-28,01;-17,34;-18,06;-20,86;-10,67;-14,79;-20,67;;-33,6;-6;;-9,89;-5,37;;-5,98;;-48;-16;-50;;;-30,9;;-3;-5;-31,41;-10,82;-854,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/9/19 0:00;Martes;-28,71;-59,83;-36,89;-15;;;-56,97;-26,29;;-25,57;;-39,05;-23,83;-12,4;-38,69;-34,2;;-53,25;-112,14;-33,02;-44,61;-34,94;-41,62;-48,13;-32,21;-49,6;-29,9;-27,39;-27,04;-31,07;-50,08;;;-20,43;-30,96;-30;-17;-20;-36;-24;-24;;;-46,93;;-1;-2;-42,44;-27,54;-1.334,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/9/19 0:00;Miércoles;;-18,49;-17,22;-5,04;;;-23,47;-36,81;;-9,59;;-45,07;-33,19;-19,85;-24,15;-18,43;;-50,18;-26,89;-20,39;-29,4;-33,59;-26,04;-24,46;-13;-20,09;-35,34;;-17,82;;-25,25;;;;-15,72;;-5,33;;-39;-10;-42;;;-10,36;;-1;;-11,82;-5,89;-714,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/10/19 0:00;Jueves;-11,31;-6,11;-5,64;-5,12;-5,08;;-6,49;;;-5,05;;-7,28;;-6,42;-4,68;-5,45;;-5,81;-5,56;;-5,74;-7,06;-5,09;-11,81;-6,98;-4,45;-6,68;;-7,1;-7,78;;;;-5,15;;-30;-5,68;;;-13;;;;-12,04;;;;;;-208,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/10/19 0:00;Viernes;;-6,4;-17,03;;;;-18,93;-27,26;;-19,9;;-7,21;-18,93;-11,26;-4,88;-8,36;;-21,54;-26,26;-13,03;-31,12;-6,63;-23,03;-23,14;-13,04;-9,58;-19,48;;-14,48;-8,25;-11,5;;;-10,74;-11,99;;;;-12;-24;-12;;;-11,24;;;;-20,03;-15,59;-478,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3/10/19 0:00;Sábado;-11,23;-17,79;-18,24;-35,08;-10,16;;-16,97;-7,16;;-9,75;;;-11,56;;-19,83;-4,07;;-11,15;-27,23;-6,99;-11,19;-21,37;-5,44;-6,36;-13,22;-4,5;-5,75;-6,16;-6,49;;-12,2;-16;-8;-4,91;-4,87;-90;-11,27;-20;-12;-14;-26;;;-6,5;;;;-19,52;-11,95;-544,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4/10/19 0:00;Domingo;-10,23;;-11,27;;;;-5,66;-5,92;;-5,39;;-14,25;-6,06;-6,48;-9,77;-13,48;;;-11,66;-15,1;-5,79;;-4,77;-6,13;;-18,9;-5,69;;-13,88;;-6,49;;;;-4,98;;;-20;-36;;-24;;;-6,15;;;-1;;;-269,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/10/19 0:00;Lunes;-23,13;-42,1;-36,25;-19,97;-10,16;;-23,92;-19,99;;-22,44;;-15,75;-38,75;-6,51;-29,9;-27,86;;-33,71;-37,95;-6,63;-29,62;-28,44;-29,25;-25,09;-19,16;-23,33;-10,93;-13,87;-13,72;;-23,28;-8;;-5,73;-10,41;;-5,44;;-13;-12;-48;;;-35,37;;-1;-1;-32,3;-10,67;-794,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/10/19 0:00;Martes;-28,36;-68,09;-57,47;-10,02;-5,08;;-27,9;-39,74;;-30,59;;-51,02;-49,49;-18,85;-48,97;-30,11;;-44,47;-80,68;-33,49;-45,97;-47,93;-39,64;-36,09;-35,99;-44,5;-35,9;-18,44;-26,3;-16,86;-51,68;;;-26,76;-36,63;-90;-5,46;;-60;-24;-60;;;-37,36;;-1;-1;-31,65;-28,93;-1.426,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/10/19 0:00;Miércoles;-10,7;-6,01;-26,82;-4,99;-5,08;;-17,89;-6,73;;-9,96;;-14,63;-6,03;-6,45;-15,12;-17,97;;-11,19;-31,37;-13,32;-7,05;-14,35;-22,26;-18,58;-15;-10;-14,06;;-6,96;-8,37;-11,21;-4;;-13,58;-10,35;-30;-4,36;-20;-12;;-24;;;-5,92;;;;-18,84;;-475,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/10/19 0:00;Jueves;-12,01;-17,73;;-14,98;;;-22,37;-11,84;;-25,61;;-22,44;-40,97;-12,16;-19,82;-10,71;;-16,61;-10,24;-7,55;-30,71;-35,43;-15,44;-5,91;-12,53;-25,41;-5,63;-6,05;;-7,94;-5,5;;;-5,03;-5,17;;-15,28;;-44;-17;-37;;;;;;;-19,58;;-538,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/10/19 0:00;Viernes;;-18,92;-13;-10,02;-10,15;;-23,54;;;-5,23;;;-6,32;-5,53;-4,25;-14,07;;-10,82;-23,7;;-18,12;-14,43;-10,58;-12,33;-14,02;-15,66;-19,78;-6,34;-13,04;-7,73;-10,56;;;-4,41;-10,38;-60;;;-12;-20;;;;-25,89;;;;-12,67;-11,24;-444,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/19 0:00;Sábado;-11,5;-31,57;-33,91;-15,05;-5,06;;-10,63;-18,31;;-10,11;;-22,5;-26,47;-12,27;-25,25;-10,79;;-35;-36,45;-14,14;-16,74;-21,53;-20,91;-30,14;-21,68;-25,54;-7,85;-12,81;-26,92;;-26,93;-4;-8;-13,96;-10,24;-30;-5,91;;-26;-4;-12;;;-11,49;;;-1;-12,79;;-669,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/10/19 0:00;Domingo;-21,71;-12,06;-6,91;-5,03;-10,08;;-21,32;-33,57;;-20,94;;-21,92;-30,31;-12,36;-19,43;-12,92;;-16,89;-39,43;-28,61;-17,43;-20,43;-28,68;-17,92;-31,64;-15,77;-17,65;-13,12;-13,94;-7,95;-10,28;;;-10,31;-5,32;;-4,83;;-34;-5;-36;;;-12,77;;-1;;-13,96;-11,58;-643,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/10/19 0:00;Lunes;-27,59;-47,85;-35,19;-15,23;-5,08;;-28,11;-25,5;;-30,81;;-30,18;-26,81;-6,78;-38,85;-14,03;;-28,83;-53,28;-36,19;-29,27;-25,46;-24,52;-37,05;-43,13;-29,93;-11,46;-17,88;-13,87;-25,08;-38,2;;-1;-4,56;-31;;-10,53;-20;-59;-27;-34;;;-26,74;;-1;-4;-30,34;-16,54;-1.011,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/10/19 0:00;Martes;-26,39;-54,29;-53,56;-45,12;-5,04;;-44,23;-32,63;;-23,3;;-22,57;-53,97;-19,63;-38,64;-32,18;;-35,98;-65,98;-28,62;-39,41;-26,05;-37,3;-40,62;-25,02;-26,06;-24,37;-12,52;-27,87;-25,16;-41,91;-4;;-24,67;-20,09;-60;-15,5;-20;-12;-24;-48;;;-25,69;;-3;-1;-19,28;-24,38;-1.210,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/10/19 0:00;Miércoles;-22,44;-18,14;-15,44;-10,06;;;-6,41;-17,4;;-9,1;;-7,35;-11,54;-6,31;-14,07;-15,4;;-20,9;-16,61;-6,75;-17,26;-6,11;-14,28;-11,91;-20,47;-26,52;-11,31;-6,21;-14,39;;-24,25;-4;-4;-5;-5,48;-30;;;-12;;-12;;;-19,51;;;-1;-12,12;-6,3;-462,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/10/19 0:00;Jueves;-4,38;;;-15,06;;;-5,2;;;;;-6,99;-5,99;;;;;;;;-7,05;;;-5,95;;;;;-7,03;;;;;;;-33;;;-15;-29;;;;-7,05;;;-1;;;-142,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/10/19 0:00;Viernes;-4,55;-24,19;-5,52;;;;-11,62;-9,73;;-10,86;;;;;-14,52;-4,98;;-10,29;-12,13;;-6,01;-12,56;-10,24;-11,48;;;;;;;-10,15;;;;-10,22;;;;-12;-12;-36;;;-7,14;;;;;-10,92;-247,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/10/19 0:00;Sábado;;;-17,77;-15,07;-10,13;;-5,26;;;;;;-12,24;-19,75;;-4,51;;-20,76;-28,84;-14,16;-13,37;-21,16;-11,11;;;-5,33;-5,8;-6,64;;;-10,12;;;-9,85;;-30;;;-40;-7;-35;;;-5,82;;;;-19,6;-6,1;-375,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/10/19 0:00;Domingo;-15,36;-32,41;-34,53;-15,07;;;-15,03;-28,07;;-24,83;;-29,31;-34,15;-6,39;-19,41;-18,47;;-16,06;-46,27;-21,46;-22,56;-15,31;-24,99;-11,88;-23,49;-31,73;-18,69;-13,53;-21,01;-7,84;-16,78;-6;-1;-4,43;-15,35;-30;-10,74;-17;-56;-14;-78;;;-24,7;;;-2;-24,72;-5,02;-853,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/10/19 0:00;Lunes;-31,8;-35,86;-42,77;-10,04;-10,14;;-25,44;-24,33;;-19,15;;-20,65;-28,37;-26,67;-22,75;-27,21;;-36,3;-53,69;-21,55;-34,9;-27,73;-31,76;-23,75;-13,88;-27;-17,72;-12,4;-20,81;-7,81;-33,97;;-2;-19,2;-15,29;;-10,89;-40;-52;-35;-57;;;-37,72;;-1;-5;-19,92;-11,59;-995,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/10/19 0:00;Martes;-47,38;-24,22;-24,92;-25,2;;;-35,48;-16,69;;-25,12;;-20,72;-42,57;-6,12;-31,66;-25,83;;-33,43;-51,52;-13,51;-28,88;-35,03;-36,21;-21,88;-24,76;-32,26;-18,59;;-19,99;-24,77;-30,66;-4;-6;-5,46;-9,85;;-14,54;;-61;-48;-127;;;-36,37;;-4;-7;-44,47;-11,53;-1.076,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/10/19 0:00;Miércoles;-5,56;-6,41;-5,66;-5,02;;;;-9,84;;-4,89;;-15,08;-11,12;-13,03;-13,32;-14,38;;-6,98;-11,75;;-16,06;-13,54;-8,22;-22,19;-12,71;-10,85;;-6,41;-5,37;;-10,78;-4;-4;;-9,96;-90;-5,47;-21;-29;-1;-3;;;-5,86;;-1;-2;;-11,38;-416,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/10/19 0:00;Jueves;-4,2;;-11,89;-5,02;-5,05;;-10,63;-5,13;;-10,05;;-7,04;-5,35;;;;;-5,43;-6,22;-13,78;-4,98;-12,71;-4,34;-5,59;;-5,69;-5,69;;;;;;;;;;;-20;-12;;-24;;;-6,16;;;;;-5,43;-196,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/10/19 0:00;Viernes;;-11,53;-11,58;;;;-16,41;-5,09;;;;-7,4;-16,05;;-13,59;-4,8;;-5,7;-23,28;;-12,73;-12,34;-8,66;-5,37;-12,26;;-18,9;-13,28;;;-25,98;-4;;-4,54;-5,13;;;;-1;-12;-14;;;-5,58;;;;-19,58;;-290,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/10/19 0:00;Sábado;-21,72;-17,63;-23,77;-10,08;-10,17;;-19,08;-11,69;;-20;;-6,35;-10,25;;-13,93;-13,62;;-29,27;-36,11;-25,37;-11,97;-13,61;-15,39;-22,11;-6,11;-15,64;-6,14;;-12,39;;-9,99;-2;;-20,71;-9,98;-30;;-16;-31;-9;-13;;;-17,53;;;;-12,9;-6,43;-550,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/10/19 0:00;Domingo;-10,04;-29,09;-26,98;-15,12;-5,08;;-15,95;-20,81;;-9,56;;-20,17;-31,57;-6,38;-9,68;-17,3;;-14,94;-43,36;-6,7;-27,11;-11,64;-15,9;-42,6;-20,98;-36,09;-17,52;-5,7;-15,1;-23,58;-15,13;-4;;-9,27;-10,23;-30;-5,78;;-15;;-36;;;-23,99;;-2;-1;-18,1;-5,55;-675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/10/19 0:00;Lunes;-25,56;-54,05;-32,44;-20,22;-5,07;;-36,83;-31,89;;-19,93;;-26,65;-39,33;-14,78;-42,93;-23,2;;-46,87;-48,41;-31,75;-24,07;-43,16;-32,8;-32,44;-19,12;-36,7;-23,68;-19,98;-33,89;-18,66;-35,59;;;-8,5;-19,77;-30;-11,2;;-25;-26;-25;;;-30,37;;-2;-3;-23,69;-4,79;-1.029,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/10/19 0:00;Martes;-40,5;-57,05;-38,15;-15,15;-10,08;;-25,46;-27,07;;-30,5;;-28,36;-33,31;-12,12;-49,35;-26,97;;-48,79;-78,84;-39,07;-51,72;-32,32;-42,79;-43,83;-31,71;-41,17;-23,65;-12,62;-19,7;-16,5;-31,37;;-5;-20,85;-19,8;;-23,73;-22;-54;-25;-66;;;-55,23;;-1;-5;-49,93;-22,17;-1.277,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/10/19 0:00;Miércoles;;-10,99;-22,18;-10,14;-5,1;;-25,25;;;-9,21;;-12,76;-16,45;-5,65;-8,48;-8,88;;-5,58;-11,66;-6,71;-18,28;-6,09;-8,78;-10,5;;-5,14;-11,01;;-7,12;-8,4;-10,37;-1;;-5,43;;-30;;;-12;-10;-10;;;;;;;-18,98;;-332,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/10/19 0:00;Jueves;-4,67;-17,84;-16,72;-5,06;;;-5,98;-16,46;;-5,08;;-12,81;-11,79;-5,45;-4,93;-10,32;;-15,14;-17,62;-12,71;-6,23;-17,78;-9,94;-11,42;-6,12;-14,5;-5,29;-7,62;;-7,94;-5,06;;;-5,25;-9,23;;;-1;-2;-1;-5;;;-11,58;;;;-5,49;-5,5;-300,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/10/19 0:00;Viernes;-9,83;-12,1;-5,07;-10,15;-5,1;;-17,64;-11,17;;-5,04;;-6,52;-5,44;;-13,93;-9,19;;-22,59;-23,8;;-11,55;-31,97;-13;-5,16;-13,4;-5,11;;;-6,85;;-30,4;;;;-5,07;;;;-15;-12;-25;;;-6,81;;;;-12,71;-21,36;-372,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/10/19 0:00;Sábado;-5,53;-17,09;-16,2;-25,32;-15,09;;-11,1;-6,03;;-14,83;;;-9,81;-5,73;-9,76;-13,68;;-17,29;-17,53;-20,48;-18,09;-12,21;-14,86;-15,88;;-16,86;-29,25;;-6,52;;-10,32;;;-14,42;-26,03;;-10,58;-3;-26;-31;-12;;;-25,15;;-1;;;;-478,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/11/19 0:00;Domingo;-13,95;-23,86;-22,4;-15,21;;;-10,97;-41,34;;-15,19;;-19,67;-14,15;-6,52;-13,86;-23,83;;-29,89;-35,87;-12,14;-23,92;-23,99;-28,79;-21,77;-27,41;-24,02;-16,55;-7,09;-6,28;-8,43;-25,53;-4;;-5,17;-5,14;-30;-5,23;-1;-24;-36;-36;;;-24,68;;-2;-2;-22,36;-21,02;-731,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/11/19 0:00;Lunes;-18,02;-39,45;-34,93;-5,07;-10,07;;-34,03;-28,27;;-19,06;;-20,12;-35,52;-9,9;-27,99;-10,43;;-33,08;-71,29;-20,05;-30,2;-37,15;-24,91;-16,36;-20,47;-19,67;-20,95;-13,53;-26,42;;-40,61;;-4;-10,42;-20,95;;-4,78;-1;-28;-21;-24;;;-23,7;;-2;-2;-38,35;-5,01;-852,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3/11/19 0:00;Martes;-32,28;-51,34;-39,77;-15,17;-10,11;;-20,03;-28,73;;-44,71;;-33,2;-35,87;-11,36;-39,02;-49,49;;-43,26;-59,19;-34,37;-54,36;-45,04;-40,61;-44,82;-52,38;-44,84;-39,59;-39,37;-19,92;-33,54;-35,88;;;-16,36;-23,09;-60;-11,13;-20;-31;-24;-33;;;-43,05;;;-2;-19,82;-10,58;-1.292,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4/11/19 0:00;Miércoles;-14,46;-22,54;-11,66;;;;-26,92;-9,2;;-19,25;;-25,45;-19,85;-10,35;-21,92;-26,54;;-23,49;-34,4;-6,67;-13,06;-6,33;-14,3;-22,97;-24,15;-19,89;-12,46;;-12,66;;-19,66;;-4;-5,78;-11,87;-1;-5,49;-20;-31;-2;-48;;;-11,51;;-1;;-31,84;-4,79;-596,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
